ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
R-HSA-73929,"Base-Excision Repair, AP Site Formation",12/961,62/11230,0.193548387096774,2.26175690644826,3.04755807599739,0.00566558699451831,0.0753159225234591,0.0673523668783394,H2AC4/MPG/NEIL2/H2BC15/NTHL1/H2AC6/H3-4/H2BC3/H2AC8/H4C5/H2AJ/H2BC8,12
R-HSA-9692916,SARS-CoV-1 activates/modulates innate immune responses,9/961,40/11230,0.225,2.6292924037461,3.15778198608391,0.00572955321824699,0.0754738419385444,0.0674935886283449,PPIB/KPNA2/IRAK2/PPIH/PPIA/RCAN3/UBA52/PYCARD/BST2,9
R-HSA-3214858,RMTs methylate histone arginines,14/961,78/11230,0.17948717948718,2.09744123375757,2.97522868514402,0.00593068682074949,0.0771146446766743,0.0689609005099605,H3C4/H2AC4/H3C6/RPS2/H3C10/H3C12/H3C2/PRMT5/H2AC17/H2AC6/H2AC8/H4C5/H3C7/H2AJ,14
R-HSA-2559582,Senescence-Associated Secretory Phenotype (SASP),18/961,111/11230,0.162162162162162,1.8949855162134,2.89876353298857,0.00601377146201808,0.0771146446766743,0.0689609005099605,H3C4/H2AC4/H3C6/H3C10/H3C12/H2BC15/H3C2/H2AC6/RPS6KA1/H2BC3/H2AC8/UBA52/H4C5/H3C7/RPS6KA3/ANAPC15/H2AJ/H2BC8,18
R-HSA-72306,tRNA processing,18/961,111/11230,0.162162162162162,1.8949855162134,2.89876353298857,0.00601377146201808,0.0771146446766743,0.0689609005099605,CLP1/HSD17B10/FTSJ1/TSEN54/ADAT2/OSGEP/TRMT61B/TRDMT1/SEC13/RTRAF/RAE1/POP5/NUP98/NUP35/NUP54/NUP37/QTRT2/NUP160,18
R-HSA-912446,Meiotic recombination,15/961,87/11230,0.172413793103448,2.01478345114644,2.90669922683707,0.00658633676413436,0.0837158067651815,0.0748640863956547,H3C4/H2AC4/H3C6/H3C10/H3C12/H2BC15/H3C2/H2AC6/H3-4/H2BC3/H2AC8/H4C5/H3C7/H2AJ/H2BC8,15
R-HSA-159227,Transport of the SLBP independent Mature mRNA,8/961,34/11230,0.235294117647059,2.7495868274469,3.12544363908846,0.00679372454279337,0.0856009292391965,0.0765498847796672,SEC13/RAE1/NUP98/NUP35/NUP54/NUP37/ALYREF/NUP160,8
R-HSA-429914,Deadenylation-dependent mRNA decay,11/961,56/11230,0.196428571428571,2.2954140032704,2.97280501689672,0.00706460283606578,0.0882466337022355,0.078915844747704,CNOT8/CNOT6L/LSM7/EXOSC4/EIF4A3/CNOT9/EXOSC5/LSM4/DCP2/EXOSC1/EIF4A1,11
R-HSA-1500931,Cell-Cell communication,42/961,334/11230,0.125748502994012,1.46946481646489,2.6644703636307,0.00722334289442626,0.0894583235386637,0.0799994161317025,H3C4/H2AC4/H3C6/SIRPB1/SDK1/DDOST/CDH24/PTPN6/CLDN19/SIRPG/ANGPTL4/CLDN20/H3C10/RACK1/H3C12/H2BC15/PSMA1/H3C2/PSMD13/CTSS/TGIF2/H2AC6/RPN1/OSTC/TNRC6C/PARD6A/SEC11A/FBLIM1/RPN2/H2BC3/H2AC8/CTBP2/UBA52/H4C5/SPCS3/H3C7/TYROBP/CLDN14/H2AJ/VASP/DAD1/H2BC8,42
R-HSA-1442490,Collagen degradation,12/961,64/11230,0.1875,2.19107700312175,2.92313701663069,0.00735793076681102,0.09035289560262,0.0807994003028043,COL13A1/COL4A2/COL1A1/MMP19/ELANE/COL5A3/COL5A1/MMP3/COL23A1/COL6A2/COL25A1/COL7A1,12
