logFC,AveExpr,t,P.Value,adj.P.Val,B,feature,dir
0.00185837377167377,7.85439549249565,8.06042827534332,1.15318696595839e-15,8.30294615490043e-14,21.3153333028982,ENPP2,up
0.00172077819718367,9.00572083029425,8.03389920365969,1.42458757667986e-15,1.01970479172875e-13,21.1070210692845,SECISBP2L,up
0.00284540426218805,9.98223237805306,8.02787319332094,1.49451401850931e-15,1.06353788293918e-13,21.0597944959769,PRKCA,up
0.00162106840858542,10.0003729466447,8.02299160002409,1.55363153766216e-15,1.09289942649338e-13,21.0215615665862,XPC,up
0.00193659342295982,9.4958235935255,8.02338724950724,1.54875549340332e-15,1.09289942649338e-13,21.0246594932257,LRRFIP2,up
0.00169177603895517,10.2459362854082,8.01629365249017,1.63851166923756e-15,1.14602187608387e-13,20.9691388376716,TSC1,up
0.00206105943874252,10.2895189212341,7.99764525837852,1.89965575818403e-15,1.32112423182798e-13,20.8234031271377,RERE,up
0.00165083793914038,7.10736920069744,7.99272398397824,1.9751534775575e-15,1.36586884549739e-13,20.7849976129198,PLEKHA5,up
0.00216652403766247,8.4197539607547,7.98958648532518,2.02482156866997e-15,1.38457072628606e-13,20.7605243850875,SLC25A23,up
0.00153082558799707,7.57596753129519,7.99004582949592,2.01747376402057e-15,1.38457072628606e-13,20.76410680645,PRRG1,up
0.00138939915221042,6.89237809866801,7.98705711783503,2.06575697169591e-15,1.40471474075322e-13,20.7408013796467,MYO1C,up
0.00153000359241828,10.1945372975729,7.97653753773152,2.24493496511894e-15,1.51812176646717e-13,20.6588376136825,SPECC1L,up
0.00174117690580603,7.68762600567359,7.94386086236258,2.90493394099641e-15,1.95364788119759e-13,20.40489160146,RANBP3L,up
0.00221668700879563,9.41667221121798,7.93868995927071,3.02559022863493e-15,2.02367346439845e-13,20.3647969935118,GAB2,up
0.00137370369100644,7.267367999859,7.9352565209239,3.10841887233456e-15,2.0677742933356e-13,20.3381882258175,SMG9,up
0.00141148393934971,7.81966256766277,7.92787545707483,3.29411780526443e-15,2.17945956413171e-13,20.281022902922,PALS1,up
0.00139967034898854,6.9654404141153,7.9172504420853,3.58076526271145e-15,2.35637455997786e-13,20.1988225711092,CLSTN3,up
0.00181168461818255,7.31376349895871,7.90353917602708,3.98723645996593e-15,2.60982750106861e-13,20.0929006507733,MAP4,up
0.00143829252247568,7.5324802054195,7.86865408167693,5.23772297357901e-15,3.41009197854293e-13,19.8241958259532,KLHL32,up
0.00142598734450781,7.12235580438692,7.86306379374242,5.47119627994371e-15,3.54325092415402e-13,19.781241540877,AKAP12,up
0.00153734082582681,8.18942764798711,7.81469601985653,7.96952327808993e-15,5.13405078546425e-13,19.4108115273809,DSTNP2,up
0.00151160291529757,7.57733756340592,7.79801805303238,9.0686416073319e-15,5.81152739653102e-13,19.2835867449163,FGF12,up
0.0018151669087715,7.51446926956913,7.78835789100961,9.77217920067623e-15,6.2297642404311e-13,19.2100145498809,SATB2,up
0.00151985260127517,9.02888719774709,7.75560905455978,1.25811612057867e-14,7.97893332429164e-13,18.9612454731604,BAZ1B,up
0.00155784436935303,7.78331507999087,7.75137193273732,1.29983003404365e-14,8.20098949314138e-13,18.9291322163193,NCDN,up
0.00173620024581481,7.9250954762059,7.74969226153434,1.31674046612835e-14,8.2650786181595e-13,18.9164065796253,PGM2L1,up
0.00187718448097768,7.26338805802917,7.74524370405931,1.36258072362613e-14,8.50917758019584e-13,18.882715838179,SGCE,up
-0.00172871675693119,11.3304083574902,-7.74176326254024,1.39953722068555e-14,8.69560181786354e-13,18.8563699064302,ICAM3,down
0.00175375863189597,7.73176721255772,7.73450651185368,1.47979430042613e-14,9.14781931172517e-13,18.8014747587012,GPM6B,up
0.00137688746328266,7.57548567794221,7.73251716625913,1.50257597507389e-14,9.24197484166048e-13,18.7864345357052,TMEM260,up
0.00267130751020583,8.08412938368618,7.71892864806847,1.6676935243803e-14,1.02062843692074e-12,18.6837988452686,OSBPL1A,up
0.00137634836078119,7.28008357929464,7.69506660494724,2.00194237016914e-14,1.2190932642224e-12,18.503983070698,PCNX2,up
0.00120732730955433,7.10830738220479,7.69386094777941,2.02047768517722e-14,1.22428944884006e-12,18.4949117803954,IKZF4,up
0.00179646355138098,7.76451968090124,7.67992552524415,2.24736807124445e-14,1.35506330995232e-12,18.3901610381216,SCG3,up
0.00233943355487195,8.78751921130659,7.64947209784333,2.83407154981624e-14,1.70044292988975e-12,18.1618779714152,AP3M2,up
0.00144198719471298,7.50115653504389,7.6368456052098,3.11938813494788e-14,1.8625029644762e-12,18.0674821867808,CADPS2,up
0.00138472015630837,7.48923208668014,7.63577504984104,3.1448401587874e-14,1.86858463803678e-12,18.0594855568054,ARHGAP5,up
0.00230599774772741,8.69517271987541,7.63084874575566,3.26461965792544e-14,1.93038379772982e-12,18.0227017991156,ALCAM,up
0.00152770080342297,7.66604967458257,7.62858062722319,3.32126581908299e-14,1.9544371935373e-12,18.0057738246413,SPOCK1,up
0.00172984536336945,10.7901401065597,7.61677034317137,3.6322257218018e-14,2.12719822176335e-12,17.9177061605576,CLIP1,up
0.00162656534402103,7.51069911804192,7.61531579743072,3.67245160692175e-14,2.14051465089153e-12,17.9068688330016,PTPN13,up
0.00119906976420939,7.35831782899369,7.61291326189532,3.73985647478194e-14,2.16947124413891e-12,17.8889726872176,TMTC3,up
0.00206191496951842,8.55382616392728,7.60427349841218,3.99246381760023e-14,2.29426089800126e-12,17.8246609246695,CA5B,up
0.00194957779855943,7.06998553355744,7.60430224251063,3.99159618834405e-14,2.29426089800126e-12,17.8248747712264,ADAM23,up
0.00207548607436587,7.73777836567926,7.6015380094572,4.07588821645432e-14,2.33125569015892e-12,17.8043133303603,SLC6A12,up
0.0015972584219566,7.09380490396252,7.59414118076953,4.31015510352944e-14,2.45378132405583e-12,17.7493279902604,TAFA1,up
0.00160228796797279,9.75743694772235,7.59276301429674,4.35524464337007e-14,2.46797196457637e-12,17.7390888568713,INTS3,up
0.00231012637091477,10.1276992912583,7.58766481137872,4.52611280006065e-14,2.55297791118628e-12,17.7012270332147,ADARB1,up
0.00198054181354733,10.504566124123,7.58435842318976,4.64043568196556e-14,2.60545563060819e-12,17.6766851270648,CTNNA1,up
0.00183330492179833,9.41991665617193,7.58037583791676,4.78191562552753e-14,2.66048396620259e-12,17.6471376785803,GDI1,up
