logFC,AveExpr,t,P.Value,adj.P.Val,B,feature,dir
-0.00235045474023069,7.31669903303418,-9.26305704773007,5.01380914840989e-20,5.63018568592083e-18,31.3292005678182,CDCA7L,down
0.00251509331190653,9.42814879221762,9.2405144277651,6.1372981481749e-20,6.82913903033279e-18,31.1291935428846,RAPGEF2,up
0.00171756196919445,7.34577994453365,9.23925519214479,6.20692685880333e-20,6.84439502268043e-18,31.1180342878655,ERI2,up
0.00197800140197035,7.69461352828699,9.23408464502251,6.50111446167325e-20,7.10478937597148e-18,31.0722278971166,GRIA3,up
0.00165684968738055,7.16790331997813,9.20661738911112,8.31102366116936e-20,9.00238315156752e-18,30.8292872096312,SMAD1,up
0.0020180895296973,7.8829235189991,9.20091980956358,8.74470052485757e-20,9.38904687932076e-18,30.7789767847547,RGS5,up
0.00255713323405083,10.504945918398,9.19732688444012,9.02960986568787e-20,9.61064563095822e-18,30.7472654509695,NCOR2,up
0.00229037935578905,7.60440893637888,9.1861408978407,9.97672592852856e-20,1.05271659797577e-17,30.6486101893546,SATB2,up
0.00147341822529538,7.17489159790009,9.16929064385065,1.15918696048715e-19,1.21268789712502e-17,30.5002068070794,SLC9B2,up
-0.00360552385311461,10.0452777766738,-9.16632227119979,1.19020576705499e-19,1.22724967105001e-17,30.47408970966,FCMR,down
0.00186281451886255,9.25192252857637,9.16604362113519,1.19315940240973e-19,1.22724967105001e-17,30.4716384179811,YEATS2,up
0.00214793237221192,8.4723438648781,9.16090745396402,1.24891847980541e-19,1.27389684940152e-17,30.4264676837123,NFE2L1,up
0.00237759153546936,9.06600729236665,9.15253312254477,1.3454079221565e-19,1.36097462538806e-17,30.3528683408324,NACC2,up
-0.00180785967336611,7.14147549649098,-9.1230085314138,1.74819466989788e-19,1.75392645570082e-17,30.0938795310753,IL24,down
0.00192792864631515,7.51488159703806,9.11593292637575,1.86122030452192e-19,1.85214118108523e-17,30.0319267924364,KLHL21,up
0.00199136828703194,8.10197980691972,9.11412920953544,1.89117025622801e-19,1.86676805937345e-17,30.0161408370916,DFFA,up
0.00236066949245591,7.69850961348029,9.11205834988165,1.92614403946383e-19,1.88608024344298e-17,29.9980204151844,APOBR,up
0.00222745153520379,10.8060411397619,9.09490517624557,2.24152998633993e-19,2.1774862724445e-17,29.8480724075427,POLR2A,up
0.00207242354627409,11.9935520562076,9.0705505594373,2.7788011148116e-19,2.6781516256137e-17,29.6356179543686,RTN4,up
