gsm,gse,Age,Sex,AgeBin
GSM1364289,GSE56580,69,,"[60,70)"
GSM1364290,GSE56580,54,,"[50,60)"
GSM1364291,GSE56580,52,,"[50,60)"
GSM1364292,GSE56580,62,,"[60,70)"
GSM1364293,GSE56580,66,,"[60,70)"
GSM1364294,GSE56580,61,,"[60,70)"
GSM1364295,GSE56580,46,,"[40,50)"
GSM1364296,GSE56580,54,,"[50,60)"
GSM1364297,GSE56580,68,,"[60,70)"
GSM1364298,GSE56580,74,,"[70,80)"
GSM1364299,GSE56580,47,,"[40,50)"
GSM1364300,GSE56580,72,,"[70,80)"
GSM1364301,GSE56580,53,,"[50,60)"
GSM1364302,GSE56580,71,,"[70,80)"
GSM1364303,GSE56580,53,,"[50,60)"
GSM1364304,GSE56580,64,,"[60,70)"
GSM1364305,GSE56580,48,,"[40,50)"
GSM1364306,GSE56580,66,,"[60,70)"
GSM1364307,GSE56580,45,,"[40,50)"
GSM1364308,GSE56580,51,,"[50,60)"
GSM1364309,GSE56580,67,,"[60,70)"
GSM1364310,GSE56580,74,,"[70,80)"
GSM1364311,GSE56580,58,,"[50,60)"
GSM1364312,GSE56580,59,,"[50,60)"
GSM1364313,GSE56580,66,,"[60,70)"
GSM1364314,GSE56580,63,,"[60,70)"
GSM1364315,GSE56580,59,,"[50,60)"
GSM1364316,GSE56580,59,,"[50,60)"
GSM1364317,GSE56580,72,,"[70,80)"
GSM1364318,GSE56580,58,,"[50,60)"
GSM1364319,GSE56580,57,,"[50,60)"
GSM1364320,GSE56580,59,,"[50,60)"
GSM1364321,GSE56580,53,,"[50,60)"
GSM1364322,GSE56580,53,,"[50,60)"
GSM1364323,GSE56580,69,,"[60,70)"
GSM1364324,GSE56580,68,,"[60,70)"
GSM1364325,GSE56580,67,,"[60,70)"
GSM1364326,GSE56580,60,,"[60,70)"
GSM1364327,GSE56580,57,,"[50,60)"
GSM1364328,GSE56580,60,,"[60,70)"
GSM1364329,GSE56580,74,,"[70,80)"
GSM1364330,GSE56580,65,,"[60,70)"
GSM1364331,GSE56580,58,,"[50,60)"
GSM1364332,GSE56580,52,,"[50,60)"
GSM1364333,GSE56580,67,,"[60,70)"
GSM1364334,GSE56580,54,,"[50,60)"
GSM1364335,GSE56580,59,,"[50,60)"
GSM1364336,GSE56580,57,,"[50,60)"
GSM1364337,GSE56580,56,,"[50,60)"
GSM1364338,GSE56580,56,,"[50,60)"
GSM1364339,GSE56580,70,,"[70,80)"
GSM1364340,GSE56580,74,,"[70,80)"
GSM1364341,GSE56580,45,,"[40,50)"
GSM1364342,GSE56580,62,,"[60,70)"
GSM1364343,GSE56580,75,,"[70,80)"
GSM1364344,GSE56580,49,,"[40,50)"
GSM1364345,GSE56580,58,,"[50,60)"
GSM1364346,GSE56580,52,,"[50,60)"
GSM1364347,GSE56580,53,,"[50,60)"
GSM1364348,GSE56580,59,,"[50,60)"
GSM1364349,GSE56580,58,,"[50,60)"
GSM1364350,GSE56580,57,,"[50,60)"
GSM1364351,GSE56580,52,,"[50,60)"
GSM1364352,GSE56580,54,,"[50,60)"
GSM1364353,GSE56580,50,,"[50,60)"
GSM1364354,GSE56580,70,,"[70,80)"
GSM1364355,GSE56580,60,,"[60,70)"
GSM1364356,GSE56580,69,,"[60,70)"
GSM1364357,GSE56580,77,,"[70,80)"
GSM1364358,GSE56580,46,,"[40,50)"
GSM1364359,GSE56580,47,,"[40,50)"
GSM1364360,GSE56580,58,,"[50,60)"
GSM1364361,GSE56580,49,,"[40,50)"
GSM1364362,GSE56580,64,,"[60,70)"
GSM1364363,GSE56580,79,,"[70,80)"
GSM1364364,GSE56580,66,,"[60,70)"
GSM1364365,GSE56580,63,,"[60,70)"
GSM1364366,GSE56580,63,,"[60,70)"
GSM1364367,GSE56580,49,,"[40,50)"
GSM1364368,GSE56580,49,,"[40,50)"
GSM1364369,GSE56580,63,,"[60,70)"
GSM1364370,GSE56580,60,,"[60,70)"
GSM1364371,GSE56580,51,,"[50,60)"
GSM1364372,GSE56580,54,,"[50,60)"
GSM1364373,GSE56580,55,,"[50,60)"
GSM1364374,GSE56580,50,,"[50,60)"
GSM1364375,GSE56580,51,,"[50,60)"
GSM1364376,GSE56580,56,,"[50,60)"
GSM1364377,GSE56580,45,,"[40,50)"
GSM1364378,GSE56580,54,,"[50,60)"
GSM1364379,GSE56580,51,,"[50,60)"
GSM1364380,GSE56580,57,,"[50,60)"
GSM1364381,GSE56580,45,,"[40,50)"
GSM1364382,GSE56580,51,,"[50,60)"
GSM1364383,GSE56580,62,,"[60,70)"
GSM1364384,GSE56580,68,,"[60,70)"
GSM1364385,GSE56580,50,,"[50,60)"
GSM1364386,GSE56580,63,,"[60,70)"
GSM1364387,GSE56580,71,,"[70,80)"
GSM1364388,GSE56580,69,,"[60,70)"
GSM1364389,GSE56580,51,,"[50,60)"
GSM1364390,GSE56580,64,,"[60,70)"
GSM1364391,GSE56580,48,,"[40,50)"
GSM1364392,GSE56580,66,,"[60,70)"
GSM1364393,GSE56580,57,,"[50,60)"
GSM1364394,GSE56580,47,,"[40,50)"
GSM1364395,GSE56580,54,,"[50,60)"
GSM1364396,GSE56580,56,,"[50,60)"
GSM1364397,GSE56580,51,,"[50,60)"
GSM1364398,GSE56580,48,,"[40,50)"
GSM1364399,GSE56580,66,,"[60,70)"
GSM1364400,GSE56580,45,,"[40,50)"
GSM1364401,GSE56580,71,,"[70,80)"
GSM1364402,GSE56580,51,,"[50,60)"
GSM1364403,GSE56580,46,,"[40,50)"
GSM1364404,GSE56580,57,,"[50,60)"
GSM1364405,GSE56580,58,,"[50,60)"
GSM1364406,GSE56580,61,,"[60,70)"
GSM1364407,GSE56580,45,,"[40,50)"
GSM1364408,GSE56580,66,,"[60,70)"
GSM1364409,GSE56580,71,,"[70,80)"
GSM1364410,GSE56580,50,,"[50,60)"
GSM1364411,GSE56580,49,,"[40,50)"
GSM1364412,GSE56580,65,,"[60,70)"
GSM1364413,GSE56580,49,,"[40,50)"
GSM1364414,GSE56580,47,,"[40,50)"
GSM1364415,GSE56580,74,,"[70,80)"
GSM1364416,GSE56580,66,,"[60,70)"
GSM1364417,GSE56580,64,,"[60,70)"
GSM1364418,GSE56580,52,,"[50,60)"
GSM1364419,GSE56580,68,,"[60,70)"
GSM1364420,GSE56580,52,,"[50,60)"
GSM1364421,GSE56580,47,,"[40,50)"
GSM1364422,GSE56580,51,,"[50,60)"
GSM1364423,GSE56580,49,,"[40,50)"
GSM1364424,GSE56580,48,,"[40,50)"
GSM1364425,GSE56580,58,,"[50,60)"
GSM1364426,GSE56580,62,,"[60,70)"
GSM1364427,GSE56580,51,,"[50,60)"
GSM1364428,GSE56580,49,,"[40,50)"
GSM1364429,GSE56580,57,,"[50,60)"
GSM1364430,GSE56580,76,,"[70,80)"
GSM1364431,GSE56580,52,,"[50,60)"
GSM1364432,GSE56580,48,,"[40,50)"
GSM1364433,GSE56580,53,,"[50,60)"
GSM1364434,GSE56580,45,,"[40,50)"
GSM1364435,GSE56580,64,,"[60,70)"
GSM1364436,GSE56580,56,,"[50,60)"
GSM1608849,GSE65907,68,M,"[60,70)"
GSM1608850,GSE65907,62,M,"[60,70)"
GSM1608851,GSE65907,74,M,"[70,80)"
GSM1608852,GSE65907,60,M,"[60,70)"
GSM1608853,GSE65907,55,M,"[50,60)"
GSM1608854,GSE65907,69,M,"[60,70)"
GSM1608855,GSE65907,79,F,"[70,80)"
GSM1608856,GSE65907,66,M,"[60,70)"
GSM1608857,GSE65907,64,F,"[60,70)"
GSM1608858,GSE65907,64,M,"[60,70)"
GSM1608859,GSE65907,68,F,"[60,70)"
GSM1608860,GSE65907,64,M,"[60,70)"
GSM1608861,GSE65907,51,M,"[50,60)"
GSM1608862,GSE65907,36,M,"[30,40)"
GSM1608863,GSE65907,49,M,"[40,50)"
GSM1608864,GSE65907,65,M,"[60,70)"
GSM1608865,GSE65907,68,M,"[60,70)"
GSM1608866,GSE65907,68,M,"[60,70)"
GSM1608867,GSE65907,66,M,"[60,70)"
GSM1608868,GSE65907,65,F,"[60,70)"
GSM1608869,GSE65907,74,M,"[70,80)"
GSM1608870,GSE65907,69,F,"[60,70)"
GSM1608871,GSE65907,60,M,"[60,70)"
GSM1608872,GSE65907,48,M,"[40,50)"
GSM1608873,GSE65907,54,M,"[50,60)"
GSM1608874,GSE65907,57,M,"[50,60)"
GSM1608875,GSE65907,59,F,"[50,60)"
GSM1608876,GSE65907,49,M,"[40,50)"
GSM1608877,GSE65907,68,F,"[60,70)"
GSM1608878,GSE65907,75,F,"[70,80)"
GSM1608879,GSE65907,76,M,"[70,80)"
GSM1608880,GSE65907,55,M,"[50,60)"
GSM1608881,GSE65907,68,M,"[60,70)"
GSM1608882,GSE65907,66,M,"[60,70)"
GSM1608883,GSE65907,80,M,"[80,90)"
GSM1608884,GSE65907,67,F,"[60,70)"
GSM1608885,GSE65907,69,M,"[60,70)"
GSM1608886,GSE65907,64,F,"[60,70)"
GSM1608887,GSE65907,59,F,"[50,60)"
GSM1608888,GSE65907,63,F,"[60,70)"
GSM1608889,GSE65907,66,F,"[60,70)"
GSM1608890,GSE65907,70,F,"[70,80)"
GSM1608891,GSE65907,56,M,"[50,60)"
GSM1608892,GSE65907,50,M,"[50,60)"
GSM1608893,GSE65907,69,M,"[60,70)"
GSM1608894,GSE65907,66,F,"[60,70)"
GSM1608895,GSE65907,73,F,"[70,80)"
GSM1608896,GSE65907,57,F,"[50,60)"
GSM1608897,GSE65907,51,F,"[50,60)"
GSM1608898,GSE65907,50,F,"[50,60)"
GSM1608899,GSE65907,53,M,"[50,60)"
GSM1608900,GSE65907,64,F,"[60,70)"
GSM1608901,GSE65907,45,M,"[40,50)"
GSM1608902,GSE65907,73,M,"[70,80)"
GSM1608903,GSE65907,85,F,"[80,90)"
GSM1608904,GSE65907,62,M,"[60,70)"
GSM1608905,GSE65907,68,M,"[60,70)"
GSM1608906,GSE65907,67,M,"[60,70)"
GSM1608907,GSE65907,77,M,"[70,80)"
GSM1608908,GSE65907,47,F,"[40,50)"
GSM1608909,GSE65907,54,M,"[50,60)"
GSM1608910,GSE65907,45,F,"[40,50)"
GSM1608911,GSE65907,65,M,"[60,70)"
GSM1608912,GSE65907,81,M,"[80,90)"
GSM1608913,GSE65907,50,F,"[50,60)"
GSM1608914,GSE65907,78,F,"[70,80)"
GSM1608915,GSE65907,55,M,"[50,60)"
GSM1608916,GSE65907,66,M,"[60,70)"
GSM1608917,GSE65907,68,M,"[60,70)"
GSM1608918,GSE65907,65,M,"[60,70)"
GSM1608919,GSE65907,56,M,"[50,60)"
GSM1608920,GSE65907,71,M,"[70,80)"
GSM1608921,GSE65907,75,M,"[70,80)"
GSM1608922,GSE65907,54,M,"[50,60)"
GSM1608923,GSE65907,50,M,"[50,60)"
GSM1608924,GSE65907,52,M,"[50,60)"
GSM1608925,GSE65907,75,M,"[70,80)"
GSM1608926,GSE65907,68,F,"[60,70)"
GSM1608927,GSE65907,56,F,"[50,60)"
GSM1608928,GSE65907,71,M,"[70,80)"
GSM1608929,GSE65907,61,F,"[60,70)"
GSM1608930,GSE65907,66,M,"[60,70)"
GSM1608931,GSE65907,73,F,"[70,80)"
GSM1608932,GSE65907,79,M,"[70,80)"
GSM1608933,GSE65907,66,F,"[60,70)"
GSM1608934,GSE65907,77,M,"[70,80)"
GSM1608935,GSE65907,73,F,"[70,80)"
GSM1608936,GSE65907,74,F,"[70,80)"
GSM1608937,GSE65907,46,M,"[40,50)"
GSM1608938,GSE65907,78,M,"[70,80)"
GSM1608939,GSE65907,69,M,"[60,70)"
GSM1608940,GSE65907,70,M,"[70,80)"
GSM1608941,GSE65907,66,M,"[60,70)"
GSM1608942,GSE65907,73,M,"[70,80)"
GSM1608943,GSE65907,43,M,"[40,50)"
GSM1608944,GSE65907,65,M,"[60,70)"
GSM1608945,GSE65907,66,M,"[60,70)"
GSM1608946,GSE65907,63,M,"[60,70)"
GSM1608947,GSE65907,51,M,"[50,60)"
GSM1608948,GSE65907,68,M,"[60,70)"
GSM1608949,GSE65907,69,M,"[60,70)"
GSM1608950,GSE65907,67,F,"[60,70)"
GSM1608951,GSE65907,60,F,"[60,70)"
GSM1608952,GSE65907,69,M,"[60,70)"
GSM1608953,GSE65907,70,M,"[70,80)"
GSM1608954,GSE65907,55,F,"[50,60)"
GSM1608955,GSE65907,65,F,"[60,70)"
GSM1608956,GSE65907,61,M,"[60,70)"
GSM1608957,GSE65907,67,F,"[60,70)"
GSM1608958,GSE65907,78,F,"[70,80)"
GSM1608959,GSE65907,66,F,"[60,70)"
GSM1608960,GSE65907,71,F,"[70,80)"
GSM1608961,GSE65907,74,M,"[70,80)"
GSM1608962,GSE65907,84,M,"[80,90)"
GSM1608963,GSE65907,70,M,"[70,80)"
GSM1608964,GSE65907,71,M,"[70,80)"
GSM1608965,GSE65907,55,M,"[50,60)"
GSM1608966,GSE65907,67,M,"[60,70)"
GSM1608967,GSE65907,66,M,"[60,70)"
GSM1608968,GSE65907,46,M,"[40,50)"
GSM1608969,GSE65907,69,F,"[60,70)"
GSM1608970,GSE65907,60,F,"[60,70)"
GSM1608971,GSE65907,59,F,"[50,60)"
GSM1608972,GSE65907,52,M,"[50,60)"
GSM1608973,GSE65907,48,M,"[40,50)"
GSM1608974,GSE65907,69,F,"[60,70)"
GSM1608975,GSE65907,55,M,"[50,60)"
GSM1608976,GSE65907,67,F,"[60,70)"
GSM1608977,GSE65907,53,F,"[50,60)"
GSM1608978,GSE65907,66,M,"[60,70)"
GSM1608979,GSE65907,57,F,"[50,60)"
GSM1608980,GSE65907,67,F,"[60,70)"
GSM1608981,GSE65907,83,M,"[80,90)"
GSM1608982,GSE65907,66,F,"[60,70)"
GSM1608983,GSE65907,79,M,"[70,80)"
GSM1608984,GSE65907,75,M,"[70,80)"
GSM1608985,GSE65907,67,M,"[60,70)"
GSM1608986,GSE65907,70,F,"[70,80)"
GSM1608987,GSE65907,65,F,"[60,70)"
GSM1608988,GSE65907,48,M,"[40,50)"
GSM1608989,GSE65907,67,M,"[60,70)"
GSM1608990,GSE65907,61,M,"[60,70)"
GSM1608991,GSE65907,68,M,"[60,70)"
GSM1608992,GSE65907,51,M,"[50,60)"
GSM1608993,GSE65907,66,M,"[60,70)"
GSM1608994,GSE65907,47,M,"[40,50)"
GSM1608995,GSE65907,66,M,"[60,70)"
GSM1608996,GSE65907,52,F,"[50,60)"
GSM1608997,GSE65907,54,F,"[50,60)"
GSM1608998,GSE65907,70,M,"[70,80)"
GSM1608999,GSE65907,75,M,"[70,80)"
GSM1609000,GSE65907,69,M,"[60,70)"
GSM1609001,GSE65907,68,M,"[60,70)"
GSM1609002,GSE65907,60,M,"[60,70)"
GSM1609003,GSE65907,56,M,"[50,60)"
GSM1609004,GSE65907,67,M,"[60,70)"
GSM1609005,GSE65907,59,M,"[50,60)"
GSM1609006,GSE65907,83,F,"[80,90)"
GSM1609007,GSE65907,70,F,"[70,80)"
GSM1609008,GSE65907,49,M,"[40,50)"
GSM1609009,GSE65907,66,F,"[60,70)"
GSM1609010,GSE65907,58,M,"[50,60)"
GSM1609011,GSE65907,68,M,"[60,70)"
GSM1609012,GSE65907,52,M,"[50,60)"
GSM1609013,GSE65907,72,M,"[70,80)"
GSM1609014,GSE65907,53,M,"[50,60)"
GSM1609015,GSE65907,44,M,"[40,50)"
GSM1609016,GSE65907,49,M,"[40,50)"
GSM1609017,GSE65907,51,M,"[50,60)"
GSM1609018,GSE65907,75,F,"[70,80)"
GSM1609019,GSE65907,69,M,"[60,70)"
GSM1609020,GSE65907,65,F,"[60,70)"
GSM1609021,GSE65907,61,F,"[60,70)"
GSM1609022,GSE65907,71,F,"[70,80)"
GSM1609023,GSE65907,65,F,"[60,70)"
GSM1609024,GSE65907,53,F,"[50,60)"
GSM1609025,GSE65907,70,M,"[70,80)"
GSM1609026,GSE65907,61,M,"[60,70)"
GSM1609027,GSE65907,72,M,"[70,80)"
GSM1609028,GSE65907,77,F,"[70,80)"
GSM1609029,GSE65907,68,M,"[60,70)"
GSM1609030,GSE65907,60,M,"[60,70)"
GSM1609031,GSE65907,52,F,"[50,60)"
GSM1609032,GSE65907,58,M,"[50,60)"
GSM1609033,GSE65907,74,M,"[70,80)"
GSM1609034,GSE65907,70,M,"[70,80)"
GSM1609035,GSE65907,68,F,"[60,70)"
GSM1609036,GSE65907,79,F,"[70,80)"
GSM1609037,GSE65907,78,M,"[70,80)"
GSM1609038,GSE65907,59,M,"[50,60)"
GSM1609039,GSE65907,55,F,"[50,60)"
GSM1609040,GSE65907,66,M,"[60,70)"
GSM1609041,GSE65907,58,M,"[50,60)"
GSM1609042,GSE65907,55,M,"[50,60)"
GSM1609043,GSE65907,49,M,"[40,50)"
GSM1609044,GSE65907,49,F,"[40,50)"
GSM1609045,GSE65907,70,F,"[70,80)"
GSM1609046,GSE65907,74,M,"[70,80)"
GSM1609047,GSE65907,78,F,"[70,80)"
GSM1609048,GSE65907,51,M,"[50,60)"
GSM1609049,GSE65907,66,M,"[60,70)"
GSM1609050,GSE65907,63,M,"[60,70)"
GSM1609051,GSE65907,79,M,"[70,80)"
GSM1609052,GSE65907,84,F,"[80,90)"
GSM1609053,GSE65907,60,M,"[60,70)"
GSM1609054,GSE65907,58,M,"[50,60)"
GSM1609055,GSE65907,68,M,"[60,70)"
GSM1609056,GSE65907,76,F,"[70,80)"
GSM1609057,GSE65907,82,F,"[80,90)"
GSM1609058,GSE65907,65,F,"[60,70)"
GSM1609059,GSE65907,65,M,"[60,70)"
GSM1609060,GSE65907,53,F,"[50,60)"
GSM1609061,GSE65907,74,M,"[70,80)"
GSM1609062,GSE65907,65,F,"[60,70)"
GSM1609063,GSE65907,50,M,"[50,60)"
GSM1609064,GSE65907,43,F,"[40,50)"
GSM1609065,GSE65907,53,M,"[50,60)"
GSM1609066,GSE65907,75,M,"[70,80)"
GSM1609067,GSE65907,74,F,"[70,80)"
GSM1609068,GSE65907,73,M,"[70,80)"
GSM1609069,GSE65907,72,M,"[70,80)"
GSM1609070,GSE65907,67,F,"[60,70)"
GSM1609071,GSE65907,75,F,"[70,80)"
GSM1609072,GSE65907,45,M,"[40,50)"
GSM1609073,GSE65907,71,M,"[70,80)"
GSM1609074,GSE65907,61,F,"[60,70)"
GSM1609075,GSE65907,73,M,"[70,80)"
GSM1609076,GSE65907,82,M,"[80,90)"
GSM1609077,GSE65907,80,M,"[80,90)"
GSM1609078,GSE65907,80,M,"[80,90)"
GSM1609079,GSE65907,56,F,"[50,60)"
GSM1609080,GSE65907,72,M,"[70,80)"
GSM1609081,GSE65907,47,M,"[40,50)"
GSM1609082,GSE65907,52,F,"[50,60)"
GSM1609083,GSE65907,69,F,"[60,70)"
GSM1609084,GSE65907,69,F,"[60,70)"
GSM1609085,GSE65907,60,M,"[60,70)"
GSM1609086,GSE65907,59,M,"[50,60)"
GSM1609087,GSE65907,72,F,"[70,80)"
GSM1609088,GSE65907,42,M,"[40,50)"
GSM1609089,GSE65907,56,M,"[50,60)"
GSM1609090,GSE65907,63,M,"[60,70)"
GSM1609091,GSE65907,48,M,"[40,50)"
GSM1609092,GSE65907,66,M,"[60,70)"
GSM1609093,GSE65907,48,M,"[40,50)"
GSM1609094,GSE65907,48,M,"[40,50)"
GSM1609095,GSE65907,68,F,"[60,70)"
GSM1609096,GSE65907,83,M,"[80,90)"
GSM1609097,GSE65907,37,M,"[30,40)"
GSM1609098,GSE65907,81,M,"[80,90)"
GSM1609099,GSE65907,65,M,"[60,70)"
GSM1609100,GSE65907,65,F,"[60,70)"
GSM1609101,GSE65907,73,M,"[70,80)"
GSM1609102,GSE65907,48,F,"[40,50)"
GSM1609103,GSE65907,55,M,"[50,60)"
GSM1609104,GSE65907,52,M,"[50,60)"
GSM1609105,GSE65907,83,F,"[80,90)"
GSM1609106,GSE65907,73,M,"[70,80)"
GSM1609107,GSE65907,60,M,"[60,70)"
GSM1609108,GSE65907,82,M,"[80,90)"
GSM1609109,GSE65907,58,M,"[50,60)"
GSM1609110,GSE65907,45,M,"[40,50)"
GSM1609111,GSE65907,71,F,"[70,80)"
GSM1609112,GSE65907,72,M,"[70,80)"
GSM1609113,GSE65907,48,M,"[40,50)"
GSM1609114,GSE65907,44,M,"[40,50)"
GSM1609115,GSE65907,56,M,"[50,60)"
GSM1609116,GSE65907,52,F,"[50,60)"
GSM1609117,GSE65907,63,F,"[60,70)"
GSM1609118,GSE65907,79,M,"[70,80)"
GSM1609119,GSE65907,73,M,"[70,80)"
GSM1609120,GSE65907,58,M,"[50,60)"
GSM1609121,GSE65907,63,F,"[60,70)"
GSM1609122,GSE65907,65,F,"[60,70)"
GSM1609123,GSE65907,67,M,"[60,70)"
GSM1609124,GSE65907,73,M,"[70,80)"
GSM1609125,GSE65907,51,M,"[50,60)"
GSM1609126,GSE65907,58,F,"[50,60)"
GSM1609127,GSE65907,79,M,"[70,80)"
GSM1609128,GSE65907,70,F,"[70,80)"
GSM1609129,GSE65907,62,M,"[60,70)"
GSM1609130,GSE65907,57,M,"[50,60)"
GSM1609131,GSE65907,63,M,"[60,70)"
GSM1609132,GSE65907,63,F,"[60,70)"
GSM1609133,GSE65907,65,F,"[60,70)"
GSM1609134,GSE65907,52,M,"[50,60)"
GSM1609135,GSE65907,67,M,"[60,70)"
GSM1609136,GSE65907,57,M,"[50,60)"
GSM1609137,GSE65907,72,M,"[70,80)"
GSM1609138,GSE65907,70,M,"[70,80)"
GSM1609139,GSE65907,77,M,"[70,80)"
GSM1609140,GSE65907,48,F,"[40,50)"
GSM1609141,GSE65907,61,M,"[60,70)"
GSM1609142,GSE65907,40,M,"[40,50)"
GSM1609143,GSE65907,66,M,"[60,70)"
GSM1609144,GSE65907,54,F,"[50,60)"
GSM1609145,GSE65907,60,F,"[60,70)"
GSM1609146,GSE65907,80,M,"[80,90)"
GSM1609147,GSE65907,85,M,"[80,90)"
GSM1609148,GSE65907,54,M,"[50,60)"
GSM1609149,GSE65907,62,M,"[60,70)"
GSM1609150,GSE65907,73,M,"[70,80)"
GSM1609151,GSE65907,69,F,"[60,70)"
GSM1609152,GSE65907,70,M,"[70,80)"
GSM1609153,GSE65907,68,F,"[60,70)"
GSM1609154,GSE65907,71,M,"[70,80)"
GSM1609155,GSE65907,76,M,"[70,80)"
GSM1609156,GSE65907,50,M,"[50,60)"
GSM1609157,GSE65907,69,M,"[60,70)"
GSM1609158,GSE65907,59,M,"[50,60)"
GSM1609159,GSE65907,67,M,"[60,70)"
GSM1609160,GSE65907,75,F,"[70,80)"
GSM1609161,GSE65907,78,M,"[70,80)"
GSM1609162,GSE65907,67,M,"[60,70)"
GSM1609163,GSE65907,78,F,"[70,80)"
GSM1609164,GSE65907,60,F,"[60,70)"
GSM1609165,GSE65907,72,M,"[70,80)"
GSM1609166,GSE65907,72,F,"[70,80)"
GSM1609167,GSE65907,51,M,"[50,60)"
GSM1609168,GSE65907,71,F,"[70,80)"
GSM1609169,GSE65907,79,F,"[70,80)"
GSM1609170,GSE65907,46,F,"[40,50)"
GSM1609171,GSE65907,67,M,"[60,70)"
GSM1609172,GSE65907,52,M,"[50,60)"
GSM1609173,GSE65907,57,F,"[50,60)"
GSM1609174,GSE65907,73,F,"[70,80)"
GSM1609175,GSE65907,67,M,"[60,70)"
GSM1609176,GSE65907,67,M,"[60,70)"
GSM1609177,GSE65907,74,F,"[70,80)"
GSM1609178,GSE65907,34,M,"[30,40)"
GSM1609179,GSE65907,62,F,"[60,70)"
GSM1609180,GSE65907,61,M,"[60,70)"
GSM1609181,GSE65907,79,F,"[70,80)"
GSM1609182,GSE65907,78,F,"[70,80)"
GSM1609183,GSE65907,45,F,"[40,50)"
GSM1609184,GSE65907,70,F,"[70,80)"
GSM1609185,GSE65907,76,M,"[70,80)"
GSM1609186,GSE65907,82,M,"[80,90)"
GSM1609187,GSE65907,49,F,"[40,50)"
GSM1609188,GSE65907,74,M,"[70,80)"
GSM1609189,GSE65907,81,M,"[80,90)"
GSM1609190,GSE65907,64,M,"[60,70)"
GSM1609191,GSE65907,57,M,"[50,60)"
GSM1609192,GSE65907,64,M,"[60,70)"
GSM1609193,GSE65907,62,M,"[60,70)"
GSM1609194,GSE65907,72,F,"[70,80)"
GSM1609195,GSE65907,58,F,"[50,60)"
GSM1609196,GSE65907,56,M,"[50,60)"
GSM1609197,GSE65907,52,M,"[50,60)"
GSM1609198,GSE65907,50,M,"[50,60)"
GSM1609199,GSE65907,67,M,"[60,70)"
GSM1609200,GSE65907,76,F,"[70,80)"
GSM1609201,GSE65907,75,M,"[70,80)"
GSM1609202,GSE65907,59,M,"[50,60)"
GSM1609203,GSE65907,65,M,"[60,70)"
GSM1609204,GSE65907,72,M,"[70,80)"
GSM1609205,GSE65907,56,M,"[50,60)"
GSM1609206,GSE65907,70,F,"[70,80)"
GSM1609207,GSE65907,58,M,"[50,60)"
GSM1609208,GSE65907,77,M,"[70,80)"
GSM1609209,GSE65907,60,M,"[60,70)"
GSM1609210,GSE65907,45,M,"[40,50)"
GSM1609211,GSE65907,52,F,"[50,60)"
GSM1609212,GSE65907,55,F,"[50,60)"
GSM1609213,GSE65907,61,M,"[60,70)"
GSM1609214,GSE65907,74,F,"[70,80)"
GSM1609215,GSE65907,68,M,"[60,70)"
GSM1609216,GSE65907,78,F,"[70,80)"
GSM1609217,GSE65907,46,M,"[40,50)"
GSM1609218,GSE65907,70,F,"[70,80)"
GSM1609219,GSE65907,71,M,"[70,80)"
GSM1609220,GSE65907,59,M,"[50,60)"
GSM1609221,GSE65907,74,M,"[70,80)"
GSM1609222,GSE65907,48,M,"[40,50)"
GSM1609223,GSE65907,73,F,"[70,80)"
GSM1609224,GSE65907,54,F,"[50,60)"
GSM1609225,GSE65907,50,F,"[50,60)"
GSM1609226,GSE65907,63,M,"[60,70)"
GSM1609227,GSE65907,57,F,"[50,60)"
GSM1609228,GSE65907,72,F,"[70,80)"
GSM1609229,GSE65907,52,M,"[50,60)"
GSM1609230,GSE65907,77,M,"[70,80)"
GSM1609231,GSE65907,49,F,"[40,50)"
GSM1609232,GSE65907,75,M,"[70,80)"
GSM1609233,GSE65907,73,M,"[70,80)"
GSM1609234,GSE65907,78,F,"[70,80)"
GSM1609235,GSE65907,49,M,"[40,50)"
GSM1609236,GSE65907,53,F,"[50,60)"
GSM1609237,GSE65907,64,M,"[60,70)"
GSM1609238,GSE65907,68,M,"[60,70)"
GSM1609239,GSE65907,53,M,"[50,60)"
GSM1609240,GSE65907,59,M,"[50,60)"
GSM1609241,GSE65907,71,F,"[70,80)"
GSM1609242,GSE65907,79,M,"[70,80)"
GSM1609243,GSE65907,41,M,"[40,50)"
GSM1609244,GSE65907,48,F,"[40,50)"
GSM1609245,GSE65907,68,M,"[60,70)"
GSM1609246,GSE65907,82,F,"[80,90)"
GSM1609247,GSE65907,56,F,"[50,60)"
GSM1609248,GSE65907,69,M,"[60,70)"
GSM1609249,GSE65907,58,F,"[50,60)"
GSM1609250,GSE65907,77,M,"[70,80)"
GSM1609251,GSE65907,79,M,"[70,80)"
GSM1609252,GSE65907,70,M,"[70,80)"
GSM1609253,GSE65907,67,M,"[60,70)"
GSM1609254,GSE65907,77,M,"[70,80)"
GSM1609255,GSE65907,50,M,"[50,60)"
GSM1609256,GSE65907,78,F,"[70,80)"
GSM1609257,GSE65907,71,F,"[70,80)"
GSM1609258,GSE65907,47,M,"[40,50)"
GSM1609259,GSE65907,82,F,"[80,90)"
GSM1609260,GSE65907,67,F,"[60,70)"
GSM1609261,GSE65907,67,M,"[60,70)"
GSM1609262,GSE65907,66,F,"[60,70)"
GSM1609263,GSE65907,66,F,"[60,70)"
GSM1609264,GSE65907,79,M,"[70,80)"
GSM1609265,GSE65907,72,F,"[70,80)"
